horairedebitmax,debithorairemax,gid,nbvoies,Avg car by lane,distancelignearret,identifiantcontroleur,identifiantptm,lat,lon,moyennejoursouvrable,nom,positionnement,typecapteur,typepostemesure
08h00,930,1105,1,930,0,240,183,45.75866902,4.8373469,12393,183_Courmont_Pt.de la Guillotiere_Pt. Wilson,183_V,Capteur inductif Criter,Boucle inductive TV
08h00,1240,1116,3,413.3333333,39,229,901,45.76185013,4.851823435,14688,901_Garibaldi_Bonnel_Dunoir,901_VL,Capteur inductif Criter,Boucle inductive TV
08h00,355,1117,1,355,92,157,903,45.77095952,4.838158146,4162,903_Lassagne_Pradel_Tunnel  XRousse,903_V,Capteur inductif Criter,Boucle inductive TV
08h00,464,1137,1,464,0,-1,2037,45.71097246,4.825991145,2670,2037_Entr̩e_A7_Pierre-Benite_Paris,2037_VR,Capteur inductif Criter,Boucle inductive TV
08h00,464,1138,1,464,0,-1,2037,45.70908798,4.829616234,2670,2037_Entr̩e_A7_Pierre-Benite_Paris,2037_V,Capteur inductif Criter,Boucle inductive TV
08h00,633,1140,1,633,0,2833,2197,45.73090801,4.872317641,5068,2197_Beauvisage_concorde_Santy,2197_V,Capteur inductif Criter,Boucle inductive TV
08h00,608,1142,1,608,0,703,2198,45.73165397,4.874505892,4272,2198_Michelet_ Santy_Fr̬re,2198_V,Capteur inductif Criter,Boucle inductive TV
08h00,867,1144,2,433.5,0,300,2202,45.73300973,4.879683283,11193,2202_Mermoz_Par̩_Nicolas,2202_VL,Capteur inductif Criter,Boucle inductive TV
08h00,867,1145,2,433.5,0,300,2202,45.73303007,4.879696003,11193,2202_Mermoz_Par̩_Nicolas,2202_VR,Capteur inductif Criter,Boucle inductive TV
08h00,810,1146,2,405,0,301,2203,45.73270902,4.881150833,10328,2203_Mermoz_Nicolas_Par̩,2203_VL,Capteur inductif Criter,Boucle inductive TV
08h00,985,1150,2,492.5,0,302,2206,45.73162723,4.88443867,12239,2206_Mermoz_Aigle_Morizot,2206_VL,Capteur inductif Criter,Boucle inductive TV
08h00,602,1162,1,602,0,300,2201,45.73268924,4.877518471,4263,2201_Michelet_Fr̬re_Mermoz,2201_V,Capteur inductif Criter,Boucle inductive TV
08h00,780,1167,1,780,0,-1,2040,45.70755949,4.83103268,6707,2040_Sortie_A7_Marseille_Pierre-Benite,2040_V,Capteur inductif Criter,Boucle inductive TV
08h00,373,1198,1,373,0,608,2177,45.73026128,4.837154348,4102,2177_Fryd_Gerland_Effort,2177_V,Capteur inductif Criter,Boucle inductive TV
08h00,3020,1200,2,1510,0,-1,1997,45.77310933,4.788016198,33056,1997_Entr̩e_A6_Tassin_Paris,1997_VL,Capteur inductif Criter,Boucle inductive TV
08h00,174,1201,1,174,0,149,1199,45.70153636,4.792501202,1859,1199_Algerie_Robatel_Pecherie,1199_V,Capteur inductif Criter,Boucle inductive TV
08h00,810,1203,2,405,0,301,2203,45.73268676,4.881132133,10328,2203_Mermoz_Nicolas_Par̩,2203_VR,Capteur inductif Criter,Boucle inductive TV
08h00,681,1204,1,681,0,2726,2182,45.72958417,4.843159856,5199,2182_Ch Lacour_P d Artillerie_,2182_V,Capteur inductif Criter,Boucle inductive TV
08h00,720,1222,2,360,0,-1,1960,45.72555747,4.922147331,7293,1960_Entr̩e_A43_PortedeAlpes_Lyon,1960_VR,Capteur inductif Criter,Boucle inductive TV
08h00,1402,1223,2,701,0,-1,1965,45.83106989,4.751940207,13025,1965_Voie_N6_A89_Lyon_2,1965_VL,Capteur inductif Criter,Boucle inductive TV
08h00,1402,1224,2,701,0,-1,1965,45.83108056,4.751971654,13025,1965_Voie_N6_A89_Lyon_2,1965_VR,Capteur inductif Criter,Boucle inductive TV
08h00,272,1230,1,272,0,-1,2159,45.590264,4.763642161,2124,2159_PTM_2159,2159_V,Capteur inductif Criter,Boucle inductive TV
08h00,429,1231,1,429,0,608,2176,45.73022422,4.837151192,4871,2176_Fryd_Effort_Gerland,2176_V,Capteur inductif Criter,Boucle inductive TV
08h00,5426,1237,3,1808.666667,0,-1,1994,45.77747376,4.781554265,67238,1994_Voie_A6_Ecully_Paris_4,1994_VM,Capteur inductif Criter,Boucle inductive TV
08h00,985,1271,2,492.5,0,302,2206,45.73161112,4.884421236,12239,2206_Mermoz_Aigle_Morizot,2206_VR,Capteur inductif Criter,Boucle inductive TV
08h00,1315,1273,2,657.5,0,2630,2208,45.73076585,4.887174572,14656,2208_Mermoz_Pinel_Bosseli,2208_VL,Capteur inductif Criter,Boucle inductive TV
08h00,1315,1274,2,657.5,0,2630,2208,45.7307485,4.887166405,14656,2208_Mermoz_Pinel_Bosseli,2208_VR,Capteur inductif Criter,Boucle inductive TV
08h00,724,1296,1,724,0,2726,2183,45.72930136,4.847045655,4942,2183_Ch Lacour_Champagneux_SJ de Dieu,2183_V,Capteur inductif Criter,Boucle inductive TV
08h00,756,1326,1,756,0,-1,1905,45.78255644,4.956609784,6943,1905_Entr̩e_N346_Vaulx-en-Velin_Marseille,1905_V,Capteur inductif Criter,Boucle inductive TV
08h00,613,1347,1,613,0,2630,2210,45.73092549,4.888030167,7750,2210_Pinel_Mermoz_Branly,2210_V,Capteur inductif Criter,Boucle inductive TV
08h00,303,1350,1,303,0,718,2214,45.73599806,4.89018474,2730,2214_Pinel_Cortelain_Laennec,2214_V,Capteur inductif Criter,Boucle inductive TV
08h00,493,1353,1,493,0,2837,2217,45.74087732,4.893203146,5780,2217_Pinel_Roosevelt_Esquirol,2217_V,Capteur inductif Criter,Boucle inductive TV
08h00,468,1354,2,234,0,632,2218,45.74311578,4.894201678,5400,2218_Pinel_Lacassagne_Esquirol,2218_VL,Capteur inductif Criter,Boucle inductive TV
08h00,468,1355,2,234,0,632,2218,45.74310468,4.894236511,5400,2218_Pinel_Lacassagne_Esquirol,2218_VR,Capteur inductif Criter,Boucle inductive TV
08h00,256,1356,1,256,0,632,2219,45.74464744,4.895277408,2447,2219_Pinel_Trarieux_Lacassagne,2219_V,Capteur inductif Criter,Boucle inductive TV
08h00,476,1374,1,476,0,727,2187,45.73012997,4.855213722,5261,2187_Barbusse_Montagny_Vienne,2187_V,Capteur inductif Criter,Boucle inductive TV
08h00,394,1376,1,394,0,2830,2189,45.73097231,4.858359828,4943,2189_Barbusse_Montagny_Delore,2189_V,Capteur inductif Criter,Boucle inductive TV
08h00,473,1379,1,473,0,725,2192,45.72983451,4.860392789,5857,2192_Pressense_Sarrazin_Cazeneuve,2192_V,Capteur inductif Criter,Boucle inductive TV
08h00,414,1380,1,414,0,725,2193,45.7287794,4.860964333,5126,2193_Pressense_Michel_Beauvisage,2193_V,Capteur inductif Criter,Boucle inductive TV
08h00,449,1381,1,449,0,2832,2195,45.72883666,4.866191365,4832,2195_Beauvisage_Arrachart_Etats Unis,2195_V,Capteur inductif Criter,Boucle inductive TV
08h00,720,1388,2,360,0,-1,1960,45.72559202,4.922169569,7293,1960_Entr̩e_A43_PortedeAlpes_Lyon,1960_VL,Capteur inductif Criter,Boucle inductive TV
08h00,749,1403,1,749,0,-1,1941,45.72957395,4.9772964,7167,1941_Entr̩e_N346_Genas_Marseille,1941_V,Capteur inductif Criter,Boucle inductive TV
08h00,542,1415,1,542,0,-1,2113,45.6416998,4.827474734,3370,2113_Sortie_A7_Marseille_Solaize,2113_V,Capteur inductif Criter,Boucle inductive TV
08h00,2341,1431,1,2341,0,-1,2020,45.74528391,4.827652235,30054,2020_Entr̩e_A7_LyonCentre_Marseille,2020_V,Capteur inductif Criter,Boucle inductive TV
08h00,3800,1482,2,1900,0,-1,1944,45.71949366,4.971991528,47736,1944_Voie_N346_Saint_Priest_Paris_1,1944_VR,Capteur inductif Criter,Boucle inductive TV
08h00,3800,1483,2,1900,0,-1,1944,45.7194811,4.972028716,47736,1944_Voie_N346_Saint_Priest_Paris_1,1944_VL,Capteur inductif Criter,Boucle inductive TV
08h00,676,1485,1,676,0,-1,1948,45.71446982,4.968172196,6100,1948_Sortie_N346_Paris_ZIMiPlaine,1948_V,Capteur inductif Criter,Boucle inductive TV
08h00,1445,1490,1,1445,0,-1,1951,45.71057583,4.968414446,14163,1951_Sortie_N346_Marseille_ZIMiPlaine,1951_V,Capteur inductif Criter,Boucle inductive TV
08h00,379,1507,1,379,0,-1,2160,45.59061117,4.762436157,3442,2160_PTM_2160,2160_V,Capteur inductif Criter,Boucle inductive TV
08h00,457,1508,1,457,0,-1,2161,45.58781285,4.757881425,3747,2161_PTM_2161,2161_V,Capteur inductif Criter,Boucle inductive TV
08h00,303,1510,1,303,0,-1,2164,45.68700584,4.786338267,399,2164_PTM_2164,2164_V,Capteur inductif Criter,Boucle inductive TV
08h00,224,1511,1,224,0,-1,2163,45.68845062,4.785407878,281,2163_PTM_2163,2163_V,Capteur inductif Criter,Boucle inductive TV
08h00,546,1517,1,546,0,610,2179,45.729742,4.841602752,4847,2179_Ch Lacour_Artillerie_Gerland,2179_V,Capteur inductif Criter,Boucle inductive TV
08h00,558,1518,1,558,0,2839,2180,45.72987933,4.839715847,4711,2180_Ch Lacour_Fagor_Gerland,2180_V,Capteur inductif Criter,Boucle inductive TV
08h00,361,1547,1,361,0,-1,2070,45.67738658,4.7908352,2787,2070_Sortie_A450_Brignais_SaintGenisLaval,2070_V,Capteur inductif Criter,Boucle inductive TV
08h00,688,1553,1,688,0,-1,2078,45.67211548,4.772724613,6052,2078_Sortie_A450_Brignais_Chaponost,2078_V,Capteur inductif Criter,Boucle inductive TV
08h00,968,1559,1,968,0,-1,1982,45.78770106,4.784128137,6332,1982_Sortie_A6_Paris_Ecully,1982_V,Capteur inductif Criter,Boucle inductive TV
08h00,915,1567,1,915,0,-1,1987,45.7872635,4.785167988,7596,1987_Sortie_A6_Marseille_LePerollier,1987_V,Capteur inductif Criter,Boucle inductive TV
08h00,603,1608,1,603,0,-1,2130,45.58801091,4.782456793,6363,2130_Sortie_A47_Saint-Etienne_Chasse-sur-Rh̫ne,2130_V,Capteur inductif Criter,Boucle inductive TV
